품목일련번호,is_capsule,shape,front_color,back_color,path
199401624,1,장방형,red_brown,red_brown,D:/drug/image\199401624.jpg
200400200,1,장방형,red_brown,red_brown,D:/drug/image\200400200.jpg
199802093,1,장방형,black_blue_purple,white,D:/drug/image\199802093.jpg
200202609,1,장방형,red_brown,red_brown,D:/drug/image\200202609.jpg
199803014,1,장방형,red_brown,red_brown,D:/drug/image\199803014.jpg
200403046,1,장방형,red_brown,red_brown,D:/drug/image\200403046.jpg
200403049,1,장방형,black_blue_purple,white,D:/drug/image\200403049.jpg
200701335,1,장방형,white,white,D:/drug/image\200701335.jpg
200103239,1,장방형,black_blue_purple,red_brown,D:/drug/image\200103239.jpg
200402570,1,장방형,green,yellow,D:/drug/image\200402570.jpg
199602566,1,장방형,yellow,yellow,D:/drug/image\199602566.jpg
200202802,1,장방형,red_brown,white,D:/drug/image\200202802.jpg
198701529,1,장방형,red_brown,white,D:/drug/image\198701529.jpg
200411087,1,장방형,red_brown,red_brown,D:/drug/image\200411087.jpg
200403042,1,장방형,red_brown,red_brown,D:/drug/image\200403042.jpg
199602155,1,장방형,green,green,D:/drug/image\199602155.jpg
200202615,1,장방형,green,green,D:/drug/image\200202615.jpg
200100366,1,장방형,yellow,yellow,D:/drug/image\200100366.jpg
200704253,1,장방형,green,green,D:/drug/image\200704253.jpg
200502473,1,장방형,green,green,D:/drug/image\200502473.jpg
200003542,1,장방형,green,green,D:/drug/image\200003542.jpg
199902931,1,장방형,red_brown,white,D:/drug/image\199902931.jpg
199902977,1,장방형,red_brown,white,D:/drug/image\199902977.jpg
199202335,1,장방형,yellow,yellow,D:/drug/image\199202335.jpg
198802374,1,장방형,yellow,yellow,D:/drug/image\198802374.jpg
198902101,1,장방형,red_brown,green,D:/drug/image\198902101.jpg
200808178,1,장방형,white,white,D:/drug/image\200808178.jpg
200502484,1,장방형,yellow,yellow,D:/drug/image\200502484.jpg
199401768,1,장방형,red_brown,white,D:/drug/image\199401768.jpg
198200405,1,장방형,green,white,D:/drug/image\198200405.jpg
199101438,1,장방형,red_brown,black_blue_purple,D:/drug/image\199101438.jpg
200101570,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200101570.jpg
199901507,1,장방형,yellow,yellow,D:/drug/image\199901507.jpg
198900209,1,장방형,white,white,D:/drug/image\198900209.jpg
199901519,1,장방형,yellow,yellow,D:/drug/image\199901519.jpg
200401102,1,장방형,red_brown,red_brown,D:/drug/image\200401102.jpg
200001807,1,장방형,red_brown,red_brown,D:/drug/image\200001807.jpg
200102827,1,장방형,red_brown,red_brown,D:/drug/image\200102827.jpg
199902983,1,장방형,red_brown,white,D:/drug/image\199902983.jpg
200302052,1,장방형,green,green,D:/drug/image\200302052.jpg
198400648,1,장방형,black_blue_purple,white,D:/drug/image\198400648.jpg
198700913,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\198700913.jpg
200202573,1,타원형,red_brown,red_brown,D:/drug/image\200202573.jpg
200401729,1,장방형,red_brown,red_brown,D:/drug/image\200401729.jpg
200402925,1,장방형,red_brown,red_brown,D:/drug/image\200402925.jpg
200402979,1,장방형,black_blue_purple,white,D:/drug/image\200402979.jpg
200503127,1,장방형,green,white,D:/drug/image\200503127.jpg
197800391,1,장방형,red_brown,yellow,D:/drug/image\197800391.jpg
198900901,1,장방형,yellow,white,D:/drug/image\198900901.jpg
198900902,1,장방형,green,white,D:/drug/image\198900902.jpg
199700126,1,장방형,yellow,white,D:/drug/image\199700126.jpg
199602455,1,장방형,red_brown,red_brown,D:/drug/image\199602455.jpg
199802710,1,타원형,yellow,yellow,D:/drug/image\199802710.jpg
199802714,1,타원형,red_brown,yellow,D:/drug/image\199802714.jpg
200402583,1,장방형,green,green,D:/drug/image\200402583.jpg
198401033,1,장방형,red_brown,red_brown,D:/drug/image\198401033.jpg
200001509,1,장방형,black_blue_purple,white,D:/drug/image\200001509.jpg
200402912,1,장방형,green,yellow,D:/drug/image\200402912.jpg
200711307,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200711307.jpg
200300098,1,장방형,yellow,yellow,D:/drug/image\200300098.jpg
199302553,1,장방형,yellow,yellow,D:/drug/image\199302553.jpg
199400589,1,장방형,white,white,D:/drug/image\199400589.jpg
199400075,1,장방형,black_blue_purple,red_brown,D:/drug/image\199400075.jpg
199900054,1,장방형,red_brown,yellow,D:/drug/image\199900054.jpg
198200576,1,장방형,yellow,yellow,D:/drug/image\198200576.jpg
198901917,1,장방형,green,red_brown,D:/drug/image\198901917.jpg
197400262,1,장방형,red_brown,red_brown,D:/drug/image\197400262.jpg
200808008,1,장방형,green,green,D:/drug/image\200808008.jpg
199502140,1,장방형,red_brown,red_brown,D:/drug/image\199502140.jpg
199902912,1,장방형,black_blue_purple,white,D:/drug/image\199902912.jpg
199902612,1,장방형,red_brown,yellow,D:/drug/image\199902612.jpg
199902613,1,장방형,green,red_brown,D:/drug/image\199902613.jpg
199600094,1,장방형,black_blue_purple,white,D:/drug/image\199600094.jpg
200300953,1,장방형,red_brown,red_brown,D:/drug/image\200300953.jpg
200401296,1,장방형,black_blue_purple,white,D:/drug/image\200401296.jpg
200807909,1,장방형,yellow,yellow,D:/drug/image\200807909.jpg
199500059,1,타원형,red_brown,red_brown,D:/drug/image\199500059.jpg
200200090,1,장방형,red_brown,yellow,D:/drug/image\200200090.jpg
199300145,1,장방형,black_blue_purple,yellow,D:/drug/image\199300145.jpg
198701503,1,장방형,red_brown,red_brown,D:/drug/image\198701503.jpg
200000767,1,타원형,yellow,yellow,D:/drug/image\200000767.jpg
200300058,1,장방형,white,white,D:/drug/image\200300058.jpg
200400068,1,장방형,red_brown,red_brown,D:/drug/image\200400068.jpg
200202816,1,장방형,green,green,D:/drug/image\200202816.jpg
200302241,1,장방형,green,yellow,D:/drug/image\200302241.jpg
200403398,1,장방형,black_blue_purple,white,D:/drug/image\200403398.jpg
199602065,1,장방형,white,white,D:/drug/image\199602065.jpg
198801823,1,장방형,red_brown,red_brown,D:/drug/image\198801823.jpg
200300051,1,타원형,green,green,D:/drug/image\200300051.jpg
198701583,1,장방형,yellow,yellow,D:/drug/image\198701583.jpg
199402355,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\199402355.jpg
199603105,1,장방형,red_brown,white,D:/drug/image\199603105.jpg
200402647,1,장방형,yellow,yellow,D:/drug/image\200402647.jpg
199402372,1,장방형,red_brown,red_brown,D:/drug/image\199402372.jpg
199603130,1,타원형,yellow,green,D:/drug/image\199603130.jpg
200102582,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200102582.jpg
200600101,1,장방형,white,white,D:/drug/image\200600101.jpg
200402649,1,장방형,black_blue_purple,white,D:/drug/image\200402649.jpg
198700294,1,타원형,red_brown,red_brown,D:/drug/image\198700294.jpg
200512242,1,장방형,white,white,D:/drug/image\200512242.jpg
200608162,1,장방형,red_brown,red_brown,D:/drug/image\200608162.jpg
200608165,1,장방형,red_brown,red_brown,D:/drug/image\200608165.jpg
199202901,1,장방형,yellow,white,D:/drug/image\199202901.jpg
199702232,1,장방형,black_blue_purple,white,D:/drug/image\199702232.jpg
200301683,1,장방형,green,yellow,D:/drug/image\200301683.jpg
200502030,1,장방형,white,white,D:/drug/image\200502030.jpg
199903116,1,장방형,yellow,yellow,D:/drug/image\199903116.jpg
200600658,1,장방형,red_brown,red_brown,D:/drug/image\200600658.jpg
200301667,1,장방형,green,green,D:/drug/image\200301667.jpg
200402469,1,장방형,white,white,D:/drug/image\200402469.jpg
198900411,1,타원형,yellow,yellow,D:/drug/image\198900411.jpg
200500385,1,장방형,white,red_brown,D:/drug/image\200500385.jpg
200400402,1,장방형,black_blue_purple,white,D:/drug/image\200400402.jpg
199802774,1,장방형,red_brown,black_blue_purple,D:/drug/image\199802774.jpg
200300167,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200300167.jpg
199802219,1,장방형,black_blue_purple,white,D:/drug/image\199802219.jpg
200301833,1,장방형,green,yellow,D:/drug/image\200301833.jpg
200402661,1,장방형,red_brown,red_brown,D:/drug/image\200402661.jpg
199902271,1,장방형,black_blue_purple,yellow,D:/drug/image\199902271.jpg
199702233,1,장방형,green,green,D:/drug/image\199702233.jpg
200003116,1,장방형,red_brown,red_brown,D:/drug/image\200003116.jpg
199502248,1,장방형,red_brown,red_brown,D:/drug/image\199502248.jpg
199202403,1,장방형,red_brown,red_brown,D:/drug/image\199202403.jpg
200403772,1,장방형,red_brown,red_brown,D:/drug/image\200403772.jpg
200402483,1,장방형,yellow,yellow,D:/drug/image\200402483.jpg
200502041,1,장방형,green,white,D:/drug/image\200502041.jpg
200502050,1,타원형,yellow,yellow,D:/drug/image\200502050.jpg
199802236,1,장방형,yellow,yellow,D:/drug/image\199802236.jpg
200608169,1,장방형,red_brown,red_brown,D:/drug/image\200608169.jpg
198500280,1,장방형,green,yellow,D:/drug/image\198500280.jpg
200502058,1,장방형,green,green,D:/drug/image\200502058.jpg
198901708,1,장방형,green,green,D:/drug/image\198901708.jpg
200100046,1,장방형,green,green,D:/drug/image\200100046.jpg
198400139,1,장방형,black_blue_purple,white,D:/drug/image\198400139.jpg
200502202,1,장방형,red_brown,red_brown,D:/drug/image\200502202.jpg
199502843,1,장방형,green,yellow,D:/drug/image\199502843.jpg
199401753,1,장방형,black_blue_purple,white,D:/drug/image\199401753.jpg
199702230,1,장방형,yellow,yellow,D:/drug/image\199702230.jpg
199702238,1,장방형,red_brown,white,D:/drug/image\199702238.jpg
200402674,1,장방형,yellow,white,D:/drug/image\200402674.jpg
200402675,1,장방형,green,yellow,D:/drug/image\200402675.jpg
199800450,1,장방형,yellow,yellow,D:/drug/image\199800450.jpg
200600483,1,장방형,green,green,D:/drug/image\200600483.jpg
200200395,1,장방형,green,green,D:/drug/image\200200395.jpg
200600119,1,타원형,yellow,yellow,D:/drug/image\200600119.jpg
197500135,1,장방형,red_brown,yellow,D:/drug/image\197500135.jpg
200605369,1,장방형,red_brown,red_brown,D:/drug/image\200605369.jpg
200110059,1,장방형,green,yellow,D:/drug/image\200110059.jpg
199100258,1,장방형,red_brown,yellow,D:/drug/image\199100258.jpg
199907257,1,장방형,red_brown,white,D:/drug/image\199907257.jpg
199700761,1,타원형,red_brown,red_brown,D:/drug/image\199700761.jpg
199302956,1,장방형,green,green,D:/drug/image\199302956.jpg
199302957,1,장방형,black_blue_purple,red_brown,D:/drug/image\199302957.jpg
199903649,1,장방형,black_blue_purple,white,D:/drug/image\199903649.jpg
200607731,1,장방형,red_brown,red_brown,D:/drug/image\200607731.jpg
200400209,1,타원형,red_brown,red_brown,D:/drug/image\200400209.jpg
200400211,1,장방형,yellow,yellow,D:/drug/image\200400211.jpg
198800426,1,장방형,red_brown,yellow,D:/drug/image\198800426.jpg
199100259,1,장방형,red_brown,yellow,D:/drug/image\199100259.jpg
200703718,1,장방형,red_brown,red_brown,D:/drug/image\200703718.jpg
197300084,1,장방형,black_blue_purple,red_brown,D:/drug/image\197300084.jpg
199900528,1,장방형,red_brown,red_brown,D:/drug/image\199900528.jpg
198301037,1,장방형,red_brown,red_brown,D:/drug/image\198301037.jpg
199401973,1,장방형,white,white,D:/drug/image\199401973.jpg
199300703,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\199300703.jpg
197100057,1,장방형,yellow,yellow,D:/drug/image\197100057.jpg
200308589,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200308589.jpg
199700332,1,장방형,red_brown,red_brown,D:/drug/image\199700332.jpg
199701931,1,장방형,green,green,D:/drug/image\199701931.jpg
198800437,1,장방형,black_blue_purple,yellow,D:/drug/image\198800437.jpg
200200250,1,장방형,red_brown,yellow,D:/drug/image\200200250.jpg
199700389,1,장방형,black_blue_purple,white,D:/drug/image\199700389.jpg
200300192,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200300192.jpg
200200204,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200200204.jpg
198200064,1,장방형,yellow,yellow,D:/drug/image\198200064.jpg
199802575,1,타원형,yellow,yellow,D:/drug/image\199802575.jpg
200704940,1,장방형,red_brown,red_brown,D:/drug/image\200704940.jpg
200401137,1,장방형,red_brown,red_brown,D:/drug/image\200401137.jpg
199801099,1,장방형,green,yellow,D:/drug/image\199801099.jpg
199901043,1,장방형,green,green,D:/drug/image\199901043.jpg
200100932,1,타원형,red_brown,red_brown,D:/drug/image\200100932.jpg
200300830,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200300830.jpg
200402551,1,장방형,red_brown,red_brown,D:/drug/image\200402551.jpg
200404034,1,장방형,white,white,D:/drug/image\200404034.jpg
199300843,1,장방형,green,white,D:/drug/image\199300843.jpg
200501195,1,장방형,red_brown,red_brown,D:/drug/image\200501195.jpg
200811106,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200811106.jpg
199907419,1,장방형,black_blue_purple,white,D:/drug/image\199907419.jpg
199903543,1,장방형,red_brown,red_brown,D:/drug/image\199903543.jpg
199801299,1,타원형,green,green,D:/drug/image\199801299.jpg
199802576,1,장방형,red_brown,green,D:/drug/image\199802576.jpg
200003320,1,장방형,green,green,D:/drug/image\200003320.jpg
200410977,1,장방형,black_blue_purple,white,D:/drug/image\200410977.jpg
199901157,1,타원형,yellow,yellow,D:/drug/image\199901157.jpg
200501038,1,장방형,yellow,yellow,D:/drug/image\200501038.jpg
200706471,1,타원형,green,green,D:/drug/image\200706471.jpg
199401113,1,장방형,white,white,D:/drug/image\199401113.jpg
200301902,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200301902.jpg
200401313,1,장방형,black_blue_purple,white,D:/drug/image\200401313.jpg
199901248,1,장방형,white,white,D:/drug/image\199901248.jpg
200811124,1,장방형,red_brown,red_brown,D:/drug/image\200811124.jpg
200402561,1,타원형,green,green,D:/drug/image\200402561.jpg
199502078,1,장방형,red_brown,white,D:/drug/image\199502078.jpg
199602374,1,장방형,yellow,yellow,D:/drug/image\199602374.jpg
199302441,1,장방형,red_brown,white,D:/drug/image\199302441.jpg
200605355,1,장방형,red_brown,red_brown,D:/drug/image\200605355.jpg
200707142,1,장방형,red_brown,red_brown,D:/drug/image\200707142.jpg
200404200,1,장방형,black_blue_purple,white,D:/drug/image\200404200.jpg
199100826,1,장방형,red_brown,white,D:/drug/image\199100826.jpg
200402564,1,장방형,green,green,D:/drug/image\200402564.jpg
200402793,1,장방형,black_blue_purple,white,D:/drug/image\200402793.jpg
200402800,1,장방형,yellow,yellow,D:/drug/image\200402800.jpg
198000235,1,장방형,yellow,yellow,D:/drug/image\198000235.jpg
200500467,1,장방형,red_brown,red_brown,D:/drug/image\200500467.jpg
200500622,1,장방형,green,green,D:/drug/image\200500622.jpg
200501218,1,타원형,green,green,D:/drug/image\200501218.jpg
198000244,1,장방형,red_brown,white,D:/drug/image\198000244.jpg
200004264,1,타원형,yellow,yellow,D:/drug/image\200004264.jpg
200308582,1,장방형,yellow,yellow,D:/drug/image\200308582.jpg
200501578,1,장방형,red_brown,red_brown,D:/drug/image\200501578.jpg
200400666,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200400666.jpg
199400590,1,장방형,red_brown,yellow,D:/drug/image\199400590.jpg
199802288,1,장방형,red_brown,red_brown,D:/drug/image\199802288.jpg
199900794,1,타원형,yellow,yellow,D:/drug/image\199900794.jpg
200901818,1,장방형,red_brown,red_brown,D:/drug/image\200901818.jpg
200808194,1,장방형,red_brown,red_brown,D:/drug/image\200808194.jpg
198900493,1,장방형,green,green,D:/drug/image\198900493.jpg
200000887,1,장방형,yellow,white,D:/drug/image\200000887.jpg
200607735,1,장방형,red_brown,white,D:/drug/image\200607735.jpg
200704504,1,장방형,yellow,white,D:/drug/image\200704504.jpg
200600122,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200600122.jpg
198800444,1,장방형,red_brown,red_brown,D:/drug/image\198800444.jpg
200300420,1,타원형,red_brown,red_brown,D:/drug/image\200300420.jpg
198200944,1,장방형,green,white,D:/drug/image\198200944.jpg
198802973,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\198802973.jpg
200808173,1,장방형,white,white,D:/drug/image\200808173.jpg
198500391,1,장방형,red_brown,red_brown,D:/drug/image\198500391.jpg
198500392,1,장방형,yellow,white,D:/drug/image\198500392.jpg
200400612,1,장방형,black_blue_purple,white,D:/drug/image\200400612.jpg
200300418,1,장방형,black_blue_purple,white,D:/drug/image\200300418.jpg
198900496,1,장방형,red_brown,red_brown,D:/drug/image\198900496.jpg
197700117,1,장방형,green,red_brown,D:/drug/image\197700117.jpg
198500393,1,장방형,red_brown,white,D:/drug/image\198500393.jpg
200201653,1,장방형,yellow,yellow,D:/drug/image\200201653.jpg
200201656,1,장방형,green,green,D:/drug/image\200201656.jpg
199200668,1,장방형,green,green,D:/drug/image\199200668.jpg
200100673,1,장방형,yellow,yellow,D:/drug/image\200100673.jpg
198701432,1,장방형,red_brown,red_brown,D:/drug/image\198701432.jpg
200300412,1,장방형,black_blue_purple,yellow,D:/drug/image\200300412.jpg
200301759,1,장방형,yellow,yellow,D:/drug/image\200301759.jpg
200604208,1,장방형,white,white,D:/drug/image\200604208.jpg
200301437,1,장방형,red_brown,red_brown,D:/drug/image\200301437.jpg
200400635,1,장방형,red_brown,white,D:/drug/image\200400635.jpg
199901886,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\199901886.jpg
200101913,1,장방형,red_brown,white,D:/drug/image\200101913.jpg
200200471,1,장방형,red_brown,white,D:/drug/image\200200471.jpg
200400511,1,장방형,white,white,D:/drug/image\200400511.jpg
200605371,1,장방형,yellow,white,D:/drug/image\200605371.jpg
198700477,1,장방형,yellow,yellow,D:/drug/image\198700477.jpg
200607747,1,장방형,yellow,yellow,D:/drug/image\200607747.jpg
200808462,1,타원형,green,green,D:/drug/image\200808462.jpg
200502148,1,장방형,yellow,red_brown,D:/drug/image\200502148.jpg
198700431,1,타원형,yellow,yellow,D:/drug/image\198700431.jpg
200600464,1,장방형,green,white,D:/drug/image\200600464.jpg
200511325,1,장방형,red_brown,white,D:/drug/image\200511325.jpg
200512163,1,장방형,green,red_brown,D:/drug/image\200512163.jpg
199601642,1,장방형,green,green,D:/drug/image\199601642.jpg
199702566,1,장방형,yellow,white,D:/drug/image\199702566.jpg
198802543,1,장방형,green,white,D:/drug/image\198802543.jpg
199703046,1,타원형,yellow,yellow,D:/drug/image\199703046.jpg
200401964,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200401964.jpg
199903699,1,장방형,red_brown,red_brown,D:/drug/image\199903699.jpg
200403718,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200403718.jpg
200403719,1,타원형,red_brown,red_brown,D:/drug/image\200403719.jpg
200607670,1,장방형,red_brown,white,D:/drug/image\200607670.jpg
200607671,1,장방형,black_blue_purple,white,D:/drug/image\200607671.jpg
199302823,1,타원형,yellow,yellow,D:/drug/image\199302823.jpg
200403741,1,장방형,black_blue_purple,white,D:/drug/image\200403741.jpg
200202896,1,타원형,green,green,D:/drug/image\200202896.jpg
200503032,1,장방형,yellow,white,D:/drug/image\200503032.jpg
200600638,1,장방형,red_brown,red_brown,D:/drug/image\200600638.jpg
199901534,1,장방형,white,white,D:/drug/image\199901534.jpg
199703251,1,타원형,green,green,D:/drug/image\199703251.jpg
200202909,1,장방형,red_brown,red_brown,D:/drug/image\200202909.jpg
200302376,1,장방형,red_brown,red_brown,D:/drug/image\200302376.jpg
200302382,1,장방형,yellow,yellow,D:/drug/image\200302382.jpg
200403624,1,장방형,red_brown,red_brown,D:/drug/image\200403624.jpg
200403625,1,장방형,red_brown,red_brown,D:/drug/image\200403625.jpg
200403290,1,장방형,black_blue_purple,white,D:/drug/image\200403290.jpg
200403627,1,장방형,red_brown,red_brown,D:/drug/image\200403627.jpg
200403636,1,장방형,red_brown,red_brown,D:/drug/image\200403636.jpg
200403668,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200403668.jpg
200502946,1,장방형,red_brown,red_brown,D:/drug/image\200502946.jpg
200502949,1,장방형,red_brown,red_brown,D:/drug/image\200502949.jpg
200403682,1,타원형,green,green,D:/drug/image\200403682.jpg
200502960,1,장방형,red_brown,red_brown,D:/drug/image\200502960.jpg
200502963,1,장방형,red_brown,red_brown,D:/drug/image\200502963.jpg
200502964,1,장방형,green,green,D:/drug/image\200502964.jpg
200502970,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200502970.jpg
200604339,1,장방형,red_brown,red_brown,D:/drug/image\200604339.jpg
200004389,1,장방형,red_brown,red_brown,D:/drug/image\200004389.jpg
200103834,1,타원형,green,green,D:/drug/image\200103834.jpg
200404040,1,장방형,green,green,D:/drug/image\200404040.jpg
198601438,1,장방형,yellow,yellow,D:/drug/image\198601438.jpg
200502718,1,장방형,red_brown,red_brown,D:/drug/image\200502718.jpg
199202572,1,장방형,red_brown,white,D:/drug/image\199202572.jpg
200202924,1,타원형,green,green,D:/drug/image\200202924.jpg
200403505,1,장방형,red_brown,red_brown,D:/drug/image\200403505.jpg
200403525,1,장방형,black_blue_purple,white,D:/drug/image\200403525.jpg
200101887,1,장방형,green,green,D:/drug/image\200101887.jpg
200403647,1,타원형,green,green,D:/drug/image\200403647.jpg
200403652,1,장방형,yellow,yellow,D:/drug/image\200403652.jpg
198902526,1,장방형,yellow,yellow,D:/drug/image\198902526.jpg
200600625,1,장방형,red_brown,red_brown,D:/drug/image\200600625.jpg
200403532,1,장방형,green,green,D:/drug/image\200403532.jpg
199903365,1,장방형,red_brown,red_brown,D:/drug/image\199903365.jpg
199502679,1,장방형,red_brown,red_brown,D:/drug/image\199502679.jpg
200201616,1,장방형,green,yellow,D:/drug/image\200201616.jpg
200403710,1,장방형,green,yellow,D:/drug/image\200403710.jpg
200005100,1,장방형,yellow,yellow,D:/drug/image\200005100.jpg
198800193,1,장방형,yellow,yellow,D:/drug/image\198800193.jpg
200803000,1,장방형,red_brown,white,D:/drug/image\200803000.jpg
200503009,1,타원형,green,green,D:/drug/image\200503009.jpg
200503012,1,타원형,green,green,D:/drug/image\200503012.jpg
200403739,1,장방형,green,green,D:/drug/image\200403739.jpg
196400099,1,장방형,red_brown,white,D:/drug/image\196400099.jpg
199201026,1,장방형,green,white,D:/drug/image\199201026.jpg
200400179,1,장방형,green,yellow,D:/drug/image\200400179.jpg
200103426,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200103426.jpg
200404055,1,장방형,yellow,yellow,D:/drug/image\200404055.jpg
200103371,1,장방형,red_brown,red_brown,D:/drug/image\200103371.jpg
200100224,1,장방형,red_brown,red_brown,D:/drug/image\200100224.jpg
200300154,1,장방형,green,green,D:/drug/image\200300154.jpg
199602745,1,장방형,green,white,D:/drug/image\199602745.jpg
199903637,1,장방형,yellow,yellow,D:/drug/image\199903637.jpg
199900968,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\199900968.jpg
199202909,1,장방형,red_brown,yellow,D:/drug/image\199202909.jpg
200401036,1,장방형,green,green,D:/drug/image\200401036.jpg
200401043,1,장방형,black_blue_purple,white,D:/drug/image\200401043.jpg
200302250,1,장방형,red_brown,yellow,D:/drug/image\200302250.jpg
200400969,1,장방형,yellow,yellow,D:/drug/image\200400969.jpg
200500923,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200500923.jpg
200403448,1,장방형,red_brown,red_brown,D:/drug/image\200403448.jpg
200400983,1,장방형,green,green,D:/drug/image\200400983.jpg
200803294,1,장방형,red_brown,red_brown,D:/drug/image\200803294.jpg
200808532,1,타원형,red_brown,red_brown,D:/drug/image\200808532.jpg
200401058,1,장방형,red_brown,red_brown,D:/drug/image\200401058.jpg
199602939,1,장방형,red_brown,red_brown,D:/drug/image\199602939.jpg
200612387,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200612387.jpg
198800677,1,장방형,white,white,D:/drug/image\198800677.jpg
200706087,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200706087.jpg
200403424,1,장방형,red_brown,red_brown,D:/drug/image\200403424.jpg
200403427,1,장방형,red_brown,yellow,D:/drug/image\200403427.jpg
200400975,1,장방형,green,green,D:/drug/image\200400975.jpg
200704324,1,장방형,red_brown,red_brown,D:/drug/image\200704324.jpg
200403460,1,장방형,black_blue_purple,white,D:/drug/image\200403460.jpg
200403461,1,장방형,green,green,D:/drug/image\200403461.jpg
200703430,1,타원형,green,green,D:/drug/image\200703430.jpg
200400949,1,장방형,red_brown,red_brown,D:/drug/image\200400949.jpg
199903636,1,장방형,yellow,yellow,D:/drug/image\199903636.jpg
199501022,1,장방형,green,green,D:/drug/image\199501022.jpg
200401385,1,장방형,yellow,white,D:/drug/image\200401385.jpg
200607853,1,장방형,red_brown,red_brown,D:/drug/image\200607853.jpg
200704406,1,타원형,red_brown,red_brown,D:/drug/image\200704406.jpg
200700596,1,장방형,black_blue_purple,white,D:/drug/image\200700596.jpg
201501445,1,타원형,yellow,yellow,D:/drug/image\201501445.jpg
198300018,1,장방형,red_brown,yellow,D:/drug/image\198300018.jpg
199901258,1,장방형,yellow,yellow,D:/drug/image\199901258.jpg
199601139,1,장방형,black_blue_purple,white,D:/drug/image\199601139.jpg
200401401,1,장방형,green,green,D:/drug/image\200401401.jpg
199701431,1,장방형,black_blue_purple,red_brown,D:/drug/image\199701431.jpg
199901265,1,타원형,yellow,yellow,D:/drug/image\199901265.jpg
200501307,1,장방형,green,yellow,D:/drug/image\200501307.jpg
200500699,1,타원형,green,green,D:/drug/image\200500699.jpg
200301028,1,장방형,red_brown,yellow,D:/drug/image\200301028.jpg
199901288,1,장방형,green,green,D:/drug/image\199901288.jpg
199501007,1,장방형,red_brown,red_brown,D:/drug/image\199501007.jpg
198300547,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\198300547.jpg
200607859,1,타원형,red_brown,red_brown,D:/drug/image\200607859.jpg
199601172,1,장방형,yellow,white,D:/drug/image\199601172.jpg
200802513,1,장방형,green,green,D:/drug/image\200802513.jpg
200301033,1,장방형,green,yellow,D:/drug/image\200301033.jpg
199201216,1,장방형,green,yellow,D:/drug/image\199201216.jpg
200802547,1,장방형,red_brown,red_brown,D:/drug/image\200802547.jpg
200009625,1,장방형,red_brown,red_brown,D:/drug/image\200009625.jpg
199800851,1,장방형,red_brown,yellow,D:/drug/image\199800851.jpg
199500573,1,타원형,white,yellow,D:/drug/image\199500573.jpg
200704539,1,장방형,white,white,D:/drug/image\200704539.jpg
200600159,1,장방형,black_blue_purple,white,D:/drug/image\200600159.jpg
200600160,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200600160.jpg
199700918,1,장방형,red_brown,red_brown,D:/drug/image\199700918.jpg
198200347,1,장방형,green,white,D:/drug/image\198200347.jpg
200808595,1,장방형,yellow,white,D:/drug/image\200808595.jpg
200703087,1,장방형,red_brown,red_brown,D:/drug/image\200703087.jpg
198800898,1,장방형,red_brown,white,D:/drug/image\198800898.jpg
200705725,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200705725.jpg
200607938,1,장방형,green,green,D:/drug/image\200607938.jpg
200701968,1,장방형,red_brown,red_brown,D:/drug/image\200701968.jpg
198800909,1,장방형,green,green,D:/drug/image\198800909.jpg
199501000,1,장방형,yellow,yellow,D:/drug/image\199501000.jpg
199901289,1,장방형,red_brown,red_brown,D:/drug/image\199901289.jpg
199400952,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\199400952.jpg
199400948,1,장방형,black_blue_purple,white,D:/drug/image\199400948.jpg
200607843,1,장방형,yellow,yellow,D:/drug/image\200607843.jpg
198900993,1,장방형,black_blue_purple,white,D:/drug/image\198900993.jpg
200300520,1,장방형,green,yellow,D:/drug/image\200300520.jpg
200200611,1,장방형,yellow,yellow,D:/drug/image\200200611.jpg
