품목일련번호,is_capsule,shape,front_color,back_color,path
200706536,0,타원형,white,white,D:/drug/image\200706536.jpg
200400032,0,원형,yellow,yellow,D:/drug/image\200400032.jpg
200100117,1,타원형,green,green,D:/drug/image\200100117.jpg
200300095,1,장방형,red_brown,red_brown,D:/drug/image\200300095.jpg
200811058,0,원형,yellow,yellow,D:/drug/image\200811058.jpg
200608183,0,원형,yellow,yellow,D:/drug/image\200608183.jpg
200608185,0,기타,yellow,yellow,D:/drug/image\200608185.jpg
199600048,0,원형,red_brown,red_brown,D:/drug/image\199600048.jpg
198200009,0,원형,red_brown,red_brown,D:/drug/image\198200009.jpg
200512174,0,원형,white,white,D:/drug/image\200512174.jpg
200410862,0,기타,white,white,D:/drug/image\200410862.jpg
200404690,0,원형,green,green,D:/drug/image\200404690.jpg
200604157,0,원형,white,white,D:/drug/image\200604157.jpg
198100699,0,원형,yellow,yellow,D:/drug/image\198100699.jpg
200404692,0,원형,white,white,D:/drug/image\200404692.jpg
200404693,0,원형,white,white,D:/drug/image\200404693.jpg
200404695,1,장방형,red_brown,yellow,D:/drug/image\200404695.jpg
200404696,0,원형,white,white,D:/drug/image\200404696.jpg
200404698,0,원형,white,white,D:/drug/image\200404698.jpg
200404699,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200404699.jpg
200404709,0,장방형,white,white,D:/drug/image\200404709.jpg
200400009,1,장방형,green,yellow,D:/drug/image\200400009.jpg
200400015,1,장방형,yellow,yellow,D:/drug/image\200400015.jpg
200701240,0,장방형,white,white,D:/drug/image\200701240.jpg
200512327,1,장방형,yellow,white,D:/drug/image\200512327.jpg
200404852,0,기타,green,green,D:/drug/image\200404852.jpg
200404854,0,원형,white,white,D:/drug/image\200404854.jpg
200809125,0,타원형,white,white,D:/drug/image\200809125.jpg
200802594,1,장방형,green,green,D:/drug/image\200802594.jpg
199502147,0,원형,yellow,yellow,D:/drug/image\199502147.jpg
199501832,0,원형,yellow,yellow,D:/drug/image\199501832.jpg
200803241,1,장방형,red_brown,white,D:/drug/image\200803241.jpg
200700868,0,원형,white,white,D:/drug/image\200700868.jpg
200704611,0,기타,black_blue_purple,black_blue_purple,D:/drug/image\200704611.jpg
200811059,0,원형,green,green,D:/drug/image\200811059.jpg
200608398,1,장방형,red_brown,red_brown,D:/drug/image\200608398.jpg
200608484,0,장방형,white,white,D:/drug/image\200608484.jpg
200802603,0,원형,white,white,D:/drug/image\200802603.jpg
200608454,0,원형,yellow,yellow,D:/drug/image\200608454.jpg
200704276,0,원형,white,white,D:/drug/image\200704276.jpg
200705107,0,기타,green,green,D:/drug/image\200705107.jpg
199504171,1,장방형,black_blue_purple,white,D:/drug/image\199504171.jpg
200608375,0,장방형,white,white,D:/drug/image\200608375.jpg
200608418,0,장방형,white,white,D:/drug/image\200608418.jpg
200705399,0,원형,yellow,yellow,D:/drug/image\200705399.jpg
200902207,1,장방형,red_brown,red_brown,D:/drug/image\200902207.jpg
200608458,0,장방형,white,white,D:/drug/image\200608458.jpg
200608395,1,장방형,red_brown,red_brown,D:/drug/image\200608395.jpg
200701824,0,장방형,red_brown,red_brown,D:/drug/image\200701824.jpg
200608388,0,타원형,white,white,D:/drug/image\200608388.jpg
200608389,0,타원형,yellow,yellow,D:/drug/image\200608389.jpg
200701042,0,원형,white,white,D:/drug/image\200701042.jpg
200701033,0,장방형,white,white,D:/drug/image\200701033.jpg
200705597,0,장방형,yellow,yellow,D:/drug/image\200705597.jpg
200608465,0,원형,red_brown,red_brown,D:/drug/image\200608465.jpg
200805116,0,원형,yellow,yellow,D:/drug/image\200805116.jpg
200210841,0,원형,white,white,D:/drug/image\200210841.jpg
200608455,1,타원형,yellow,yellow,D:/drug/image\200608455.jpg
199402380,0,장방형,black_blue_purple,black_blue_purple,D:/drug/image\199402380.jpg
199202944,0,원형,white,white,D:/drug/image\199202944.jpg
198500811,0,원형,white,white,D:/drug/image\198500811.jpg
200808754,0,원형,yellow,yellow,D:/drug/image\200808754.jpg
199202946,0,원형,white,white,D:/drug/image\199202946.jpg
199202947,1,장방형,red_brown,white,D:/drug/image\199202947.jpg
199102956,0,원형,white,white,D:/drug/image\199102956.jpg
199102960,0,원형,yellow,yellow,D:/drug/image\199102960.jpg
199102961,0,원형,yellow,yellow,D:/drug/image\199102961.jpg
200808686,0,장방형,yellow,yellow,D:/drug/image\200808686.jpg
199001163,1,장방형,black_blue_purple,yellow,D:/drug/image\199001163.jpg
199901332,0,원형,green,green,D:/drug/image\199901332.jpg
197500007,0,원형,white,white,D:/drug/image\197500007.jpg
200403814,1,장방형,white,white,D:/drug/image\200403814.jpg
200501339,0,타원형,white,white,D:/drug/image\200501339.jpg
200701739,0,타원형,yellow,yellow,D:/drug/image\200701739.jpg
200302484,0,장방형,yellow,yellow,D:/drug/image\200302484.jpg
200403816,1,장방형,green,green,D:/drug/image\200403816.jpg
200403819,0,타원형,yellow,yellow,D:/drug/image\200403819.jpg
200301066,0,원형,yellow,yellow,D:/drug/image\200301066.jpg
199601229,1,장방형,black_blue_purple,white,D:/drug/image\199601229.jpg
200600309,0,타원형,white,white,D:/drug/image\200600309.jpg
200600311,0,원형,white,white,D:/drug/image\200600311.jpg
200801102,0,원형,black_blue_purple,black_blue_purple,D:/drug/image\200801102.jpg
200705590,0,장방형,yellow,yellow,D:/drug/image\200705590.jpg
200301068,0,원형,white,white,D:/drug/image\200301068.jpg
200301069,0,원형,white,white,D:/drug/image\200301069.jpg
200301072,0,원형,green,green,D:/drug/image\200301072.jpg
200302487,1,장방형,green,yellow,D:/drug/image\200302487.jpg
200512280,0,장방형,green,green,D:/drug/image\200512280.jpg
199701469,0,원형,white,white,D:/drug/image\199701469.jpg
200503106,1,장방형,green,green,D:/drug/image\200503106.jpg
200600665,0,장방형,yellow,yellow,D:/drug/image\200600665.jpg
200203031,0,장방형,white,white,D:/drug/image\200203031.jpg
200503107,0,장방형,white,white,D:/drug/image\200503107.jpg
199100633,1,장방형,yellow,yellow,D:/drug/image\199100633.jpg
198601958,0,원형,red_brown,red_brown,D:/drug/image\198601958.jpg
200703208,0,원형,white,white,D:/drug/image\200703208.jpg
200703249,0,원형,white,white,D:/drug/image\200703249.jpg
200808759,1,장방형,red_brown,red_brown,D:/drug/image\200808759.jpg
199701488,1,장방형,red_brown,red_brown,D:/drug/image\199701488.jpg
198800996,0,원형,yellow,yellow,D:/drug/image\198800996.jpg
200608273,0,원형,white,white,D:/drug/image\200608273.jpg
200608275,1,장방형,green,green,D:/drug/image\200608275.jpg
197800262,0,원형,green,green,D:/drug/image\197800262.jpg
200301045,0,원형,white,white,D:/drug/image\200301045.jpg
200301047,0,원형,red_brown,red_brown,D:/drug/image\200301047.jpg
200607889,0,원형,white,white,D:/drug/image\200607889.jpg
199501037,0,원형,green,green,D:/drug/image\199501037.jpg
200705992,0,타원형,white,white,D:/drug/image\200705992.jpg
200706007,0,장방형,yellow,yellow,D:/drug/image\200706007.jpg
198500813,0,장방형,white,white,D:/drug/image\198500813.jpg
200302485,1,장방형,yellow,yellow,D:/drug/image\200302485.jpg
200403822,0,장방형,yellow,yellow,D:/drug/image\200403822.jpg
199907430,0,원형,yellow,yellow,D:/drug/image\199907430.jpg
199301901,0,타원형,white,white,D:/drug/image\199301901.jpg
199400514,1,장방형,yellow,white,D:/drug/image\199400514.jpg
200702187,0,원형,white,white,D:/drug/image\200702187.jpg
200401432,1,타원형,red_brown,red_brown,D:/drug/image\200401432.jpg
200401445,1,장방형,green,yellow,D:/drug/image\200401445.jpg
199601230,1,장방형,red_brown,yellow,D:/drug/image\199601230.jpg
200704542,0,각형,red_brown,red_brown,D:/drug/image\200704542.jpg
200704546,1,장방형,yellow,yellow,D:/drug/image\200704546.jpg
200301094,1,장방형,green,green,D:/drug/image\200301094.jpg
200703458,0,원형,white,white,D:/drug/image\200703458.jpg
200608255,0,타원형,yellow,yellow,D:/drug/image\200608255.jpg
200608256,0,원형,white,white,D:/drug/image\200608256.jpg
200410909,0,원형,white,white,D:/drug/image\200410909.jpg
200503108,1,장방형,green,green,D:/drug/image\200503108.jpg
200512335,0,원형,red_brown,red_brown,D:/drug/image\200512335.jpg
200806033,0,원형,green,green,D:/drug/image\200806033.jpg
200704540,0,각형,red_brown,red_brown,D:/drug/image\200704540.jpg
200703201,0,원형,white,white,D:/drug/image\200703201.jpg
200703233,0,원형,white,white,D:/drug/image\200703233.jpg
200608254,0,타원형,yellow,yellow,D:/drug/image\200608254.jpg
200302457,1,장방형,green,yellow,D:/drug/image\200302457.jpg
200103566,0,타원형,white,white,D:/drug/image\200103566.jpg
200808653,0,원형,red_brown,red_brown,D:/drug/image\200808653.jpg
200401448,1,장방형,green,green,D:/drug/image\200401448.jpg
200401449,0,장방형,white,white,D:/drug/image\200401449.jpg
200403808,0,원형,yellow,yellow,D:/drug/image\200403808.jpg
200301054,0,원형,white,white,D:/drug/image\200301054.jpg
197700201,0,원형,white,white,D:/drug/image\197700201.jpg
200001637,0,원형,white,white,D:/drug/image\200001637.jpg
199001164,0,장방형,white,white,D:/drug/image\199001164.jpg
200004640,0,원형,white,white,D:/drug/image\200004640.jpg
200808611,1,장방형,green,green,D:/drug/image\200808611.jpg
200608219,0,타원형,yellow,yellow,D:/drug/image\200608219.jpg
200401452,0,원형,white,white,D:/drug/image\200401452.jpg
200401453,1,장방형,black_blue_purple,red_brown,D:/drug/image\200401453.jpg
200401456,1,장방형,red_brown,red_brown,D:/drug/image\200401456.jpg
200401457,0,장방형,yellow,yellow,D:/drug/image\200401457.jpg
200401458,0,원형,yellow,yellow,D:/drug/image\200401458.jpg
200201177,0,장방형,white,white,D:/drug/image\200201177.jpg
200606515,0,원형,white,white,D:/drug/image\200606515.jpg
200307866,0,장방형,yellow,yellow,D:/drug/image\200307866.jpg
200901007,0,원형,white,white,D:/drug/image\200901007.jpg
198901114,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\198901114.jpg
200706333,0,각형,yellow,yellow,D:/drug/image\200706333.jpg
200401475,0,원형,white,white,D:/drug/image\200401475.jpg
200401477,0,원형,white,white,D:/drug/image\200401477.jpg
200401478,0,원형,yellow,yellow,D:/drug/image\200401478.jpg
200501595,0,원형,white,white,D:/drug/image\200501595.jpg
200307867,0,장방형,yellow,yellow,D:/drug/image\200307867.jpg
200703117,0,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200703117.jpg
200600192,1,장방형,black_blue_purple,white,D:/drug/image\200600192.jpg
200200719,1,장방형,black_blue_purple,white,D:/drug/image\200200719.jpg
200400904,1,장방형,black_blue_purple,white,D:/drug/image\200400904.jpg
200802595,1,장방형,black_blue_purple,red_brown,D:/drug/image\200802595.jpg
200500492,0,장방형,red_brown,red_brown,D:/drug/image\200500492.jpg
200404719,0,장방형,white,white,D:/drug/image\200404719.jpg
200503637,0,타원형,yellow,yellow,D:/drug/image\200503637.jpg
200404724,0,원형,white,white,D:/drug/image\200404724.jpg
200702508,0,원형,white,white,D:/drug/image\200702508.jpg
200308938,0,장방형,yellow,yellow,D:/drug/image\200308938.jpg
200703587,0,타원형,white,white,D:/drug/image\200703587.jpg
200500044,0,원형,red_brown,red_brown,D:/drug/image\200500044.jpg
199400492,0,원형,white,white,D:/drug/image\199400492.jpg
200709545,0,타원형,red_brown,red_brown,D:/drug/image\200709545.jpg
200709609,0,장방형,yellow,yellow,D:/drug/image\200709609.jpg
201308223,0,장방형,white,white,D:/drug/image\201308223.jpg
200703663,0,타원형,white,white,D:/drug/image\200703663.jpg
200703692,0,원형,white,white,D:/drug/image\200703692.jpg
200805926,0,타원형,red_brown,red_brown,D:/drug/image\200805926.jpg
198600030,1,장방형,black_blue_purple,white,D:/drug/image\198600030.jpg
199800017,1,장방형,white,yellow,D:/drug/image\199800017.jpg
200705993,0,장방형,yellow,yellow,D:/drug/image\200705993.jpg
198100711,0,원형,white,white,D:/drug/image\198100711.jpg
199806846,0,원형,white,white,D:/drug/image\199806846.jpg
200704506,0,장방형,yellow,yellow,D:/drug/image\200704506.jpg
200709802,1,타원형,black_blue_purple,black_blue_purple,D:/drug/image\200709802.jpg
200400030,1,장방형,green,yellow,D:/drug/image\200400030.jpg
200706768,0,원형,white,white,D:/drug/image\200706768.jpg
198900077,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\198900077.jpg
200500058,0,장방형,green,green,D:/drug/image\200500058.jpg
200801992,1,장방형,red_brown,red_brown,D:/drug/image\200801992.jpg
200200071,0,원형,white,white,D:/drug/image\200200071.jpg
200100037,1,장방형,yellow,yellow,D:/drug/image\200100037.jpg
200804225,0,장방형,red_brown,red_brown,D:/drug/image\200804225.jpg
200404677,0,원형,yellow,yellow,D:/drug/image\200404677.jpg
200404679,0,원형,red_brown,red_brown,D:/drug/image\200404679.jpg
200404712,0,원형,green,green,D:/drug/image\200404712.jpg
200808777,0,타원형,red_brown,red_brown,D:/drug/image\200808777.jpg
200200720,0,타원형,yellow,yellow,D:/drug/image\200200720.jpg
200706648,0,원형,white,white,D:/drug/image\200706648.jpg
200903889,1,장방형,red_brown,red_brown,D:/drug/image\200903889.jpg
200802557,0,각형,white,white,D:/drug/image\200802557.jpg
200500849,0,타원형,yellow,yellow,D:/drug/image\200500849.jpg
200503642,0,장방형,white,white,D:/drug/image\200503642.jpg
200404721,0,원형,white,white,D:/drug/image\200404721.jpg
200801932,0,원형,white,white,D:/drug/image\200801932.jpg
200808828,0,타원형,white,white,D:/drug/image\200808828.jpg
200809258,0,원형,red_brown,red_brown,D:/drug/image\200809258.jpg
200704805,0,각형,red_brown,red_brown,D:/drug/image\200704805.jpg
200802222,0,원형,white,white,D:/drug/image\200802222.jpg
200705002,0,원형,white,white,D:/drug/image\200705002.jpg
201007252,0,장방형,white,white,D:/drug/image\201007252.jpg
201007248,0,장방형,white,white,D:/drug/image\201007248.jpg
199200104,0,원형,white,white,D:/drug/image\199200104.jpg
200809389,1,장방형,green,white,D:/drug/image\200809389.jpg
200501020,1,장방형,yellow,yellow,D:/drug/image\200501020.jpg
198500041,0,원형,white,white,D:/drug/image\198500041.jpg
200200073,0,원형,white,white,D:/drug/image\200200073.jpg
199700057,0,원형,white,white,D:/drug/image\199700057.jpg
200400035,1,장방형,green,green,D:/drug/image\200400035.jpg
198700025,0,원형,black_blue_purple,black_blue_purple,D:/drug/image\198700025.jpg
200200074,0,원형,yellow,yellow,D:/drug/image\200200074.jpg
200707223,0,장방형,yellow,yellow,D:/drug/image\200707223.jpg
200707848,0,원형,yellow,yellow,D:/drug/image\200707848.jpg
200707877,0,원형,white,white,D:/drug/image\200707877.jpg
200400020,0,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200400020.jpg
198800044,0,타원형,black_blue_purple,black_blue_purple,D:/drug/image\198800044.jpg
199800021,0,원형,white,white,D:/drug/image\199800021.jpg
200801422,1,장방형,red_brown,red_brown,D:/drug/image\200801422.jpg
200706330,0,원형,yellow,yellow,D:/drug/image\200706330.jpg
200706341,0,장방형,yellow,yellow,D:/drug/image\200706341.jpg
200706538,0,원형,white,white,D:/drug/image\200706538.jpg
200500869,1,장방형,green,white,D:/drug/image\200500869.jpg
200706601,0,원형,white,white,D:/drug/image\200706601.jpg
200300032,0,타원형,red_brown,red_brown,D:/drug/image\200300032.jpg
200300033,0,장방형,white,white,D:/drug/image\200300033.jpg
200706907,1,장방형,red_brown,red_brown,D:/drug/image\200706907.jpg
200500162,0,장방형,red_brown,red_brown,D:/drug/image\200500162.jpg
200400195,0,원형,red_brown,red_brown,D:/drug/image\200400195.jpg
199400695,0,타원형,white,white,D:/drug/image\199400695.jpg
200600188,0,타원형,white,white,D:/drug/image\200600188.jpg
200001185,0,원형,white,white,D:/drug/image\200001185.jpg
200802314,1,타원형,red_brown,red_brown,D:/drug/image\200802314.jpg
200802707,0,타원형,white,white,D:/drug/image\200802707.jpg
200803131,0,장방형,green,green,D:/drug/image\200803131.jpg
200707596,0,장방형,yellow,yellow,D:/drug/image\200707596.jpg
199700038,1,장방형,green,yellow,D:/drug/image\199700038.jpg
199700041,1,타원형,white,white,D:/drug/image\199700041.jpg
200708888,0,각형,yellow,yellow,D:/drug/image\200708888.jpg
200802739,1,타원형,green,green,D:/drug/image\200802739.jpg
200308549,0,원형,white,white,D:/drug/image\200308549.jpg
200400019,1,장방형,white,white,D:/drug/image\200400019.jpg
200500043,0,원형,white,white,D:/drug/image\200500043.jpg
199907296,1,장방형,red_brown,red_brown,D:/drug/image\199907296.jpg
200703357,0,장방형,white,white,D:/drug/image\200703357.jpg
200503622,0,장방형,white,white,D:/drug/image\200503622.jpg
200605537,0,원형,yellow,yellow,D:/drug/image\200605537.jpg
201000889,0,타원형,white,red_brown,D:/drug/image\201000889.jpg
198300002,0,장방형,white,white,D:/drug/image\198300002.jpg
201007249,0,장방형,white,white,D:/drug/image\201007249.jpg
200600003,0,원형,white,white,D:/drug/image\200600003.jpg
200600007,0,원형,white,white,D:/drug/image\200600007.jpg
200600008,1,타원형,yellow,yellow,D:/drug/image\200600008.jpg
200600009,0,원형,white,white,D:/drug/image\200600009.jpg
200706539,0,타원형,white,white,D:/drug/image\200706539.jpg
200703433,1,타원형,yellow,yellow,D:/drug/image\200703433.jpg
200401718,0,원형,red_brown,red_brown,D:/drug/image\200401718.jpg
200708839,1,장방형,black_blue_purple,green,D:/drug/image\200708839.jpg
200705225,0,장방형,black_blue_purple,red_brown,D:/drug/image\200705225.jpg
200703655,0,원형,yellow,yellow,D:/drug/image\200703655.jpg
200500153,0,장방형,black_blue_purple,white,D:/drug/image\200500153.jpg
200400118,1,장방형,green,white,D:/drug/image\200400118.jpg
200502105,0,원형,white,white,D:/drug/image\200502105.jpg
200606996,0,원형,red_brown,red_brown,D:/drug/image\200606996.jpg
200607002,0,원형,white,white,D:/drug/image\200607002.jpg
200300034,0,기타,green,green,D:/drug/image\200300034.jpg
200709458,0,원형,yellow,yellow,D:/drug/image\200709458.jpg
200809416,0,원형,red_brown,red_brown,D:/drug/image\200809416.jpg
200707373,0,타원형,white,white,D:/drug/image\200707373.jpg
200707391,1,장방형,red_brown,red_brown,D:/drug/image\200707391.jpg
199400029,0,원형,white,white,D:/drug/image\199400029.jpg
200000008,0,원형,white,white,D:/drug/image\200000008.jpg
200704618,0,원형,yellow,yellow,D:/drug/image\200704618.jpg
199700058,0,원형,white,white,D:/drug/image\199700058.jpg
200710083,0,타원형,red_brown,red_brown,D:/drug/image\200710083.jpg
200605332,0,원형,yellow,yellow,D:/drug/image\200605332.jpg
200605334,0,장방형,white,white,D:/drug/image\200605334.jpg
199500013,0,원형,white,white,D:/drug/image\199500013.jpg
200000022,0,원형,yellow,yellow,D:/drug/image\200000022.jpg
198300007,0,원형,red_brown,red_brown,D:/drug/image\198300007.jpg
200703338,0,원형,yellow,yellow,D:/drug/image\200703338.jpg
200802064,0,원형,white,white,D:/drug/image\200802064.jpg
200110042,1,장방형,green,yellow,D:/drug/image\200110042.jpg
199700861,0,원형,white,white,D:/drug/image\199700861.jpg
199600031,0,원형,white,white,D:/drug/image\199600031.jpg
200202873,0,장방형,white,white,D:/drug/image\200202873.jpg
199800677,1,장방형,red_brown,red_brown,D:/drug/image\199800677.jpg
200708654,1,타원형,red_brown,red_brown,D:/drug/image\200708654.jpg
200708721,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200708721.jpg
200703873,0,원형,white,white,D:/drug/image\200703873.jpg
200804084,1,장방형,red_brown,red_brown,D:/drug/image\200804084.jpg
200804093,0,원형,red_brown,red_brown,D:/drug/image\200804093.jpg
200809020,1,장방형,black_blue_purple,white,D:/drug/image\200809020.jpg
200704590,0,원형,yellow,yellow,D:/drug/image\200704590.jpg
199600038,0,원형,yellow,yellow,D:/drug/image\199600038.jpg
200809147,0,타원형,yellow,white,D:/drug/image\200809147.jpg
199702408,0,원형,red_brown,red_brown,D:/drug/image\199702408.jpg
200802248,1,장방형,red_brown,red_brown,D:/drug/image\200802248.jpg
200707251,0,장방형,yellow,yellow,D:/drug/image\200707251.jpg
200707416,0,원형,yellow,yellow,D:/drug/image\200707416.jpg
200708254,1,장방형,red_brown,red_brown,D:/drug/image\200708254.jpg
200708365,0,원형,white,white,D:/drug/image\200708365.jpg
200400014,0,원형,white,white,D:/drug/image\200400014.jpg
200809372,1,타원형,yellow,yellow,D:/drug/image\200809372.jpg
200500068,1,장방형,red_brown,red_brown,D:/drug/image\200500068.jpg
200709913,0,장방형,green,green,D:/drug/image\200709913.jpg
200500070,0,타원형,white,white,D:/drug/image\200500070.jpg
200901954,0,원형,green,green,D:/drug/image\200901954.jpg
200606308,0,장방형,white,white,D:/drug/image\200606308.jpg
200706644,0,원형,white,white,D:/drug/image\200706644.jpg
200809211,0,원형,yellow,yellow,D:/drug/image\200809211.jpg
200802656,0,원형,white,white,D:/drug/image\200802656.jpg
200708369,0,원형,white,white,D:/drug/image\200708369.jpg
200600466,0,원형,red_brown,red_brown,D:/drug/image\200600466.jpg
200708444,0,각형,red_brown,red_brown,D:/drug/image\200708444.jpg
200900671,0,기타,yellow,yellow,D:/drug/image\200900671.jpg
201603319,0,원형,white,white,D:/drug/image\201603319.jpg
200806047,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200806047.jpg
200706597,0,장방형,yellow,yellow,D:/drug/image\200706597.jpg
200707384,1,장방형,red_brown,red_brown,D:/drug/image\200707384.jpg
200809236,0,원형,yellow,yellow,D:/drug/image\200809236.jpg
200709390,0,원형,white,white,D:/drug/image\200709390.jpg
200706892,0,원형,white,white,D:/drug/image\200706892.jpg
200604166,0,원형,white,white,D:/drug/image\200604166.jpg
200900682,1,장방형,white,white,D:/drug/image\200900682.jpg
200708405,0,각형,red_brown,red_brown,D:/drug/image\200708405.jpg
200708510,0,장방형,white,white,D:/drug/image\200708510.jpg
200802985,1,장방형,red_brown,white,D:/drug/image\200802985.jpg
200604167,0,원형,white,white,D:/drug/image\200604167.jpg
200500072,0,타원형,yellow,yellow,D:/drug/image\200500072.jpg
200700022,1,장방형,green,green,D:/drug/image\200700022.jpg
200706637,1,장방형,black_blue_purple,white,D:/drug/image\200706637.jpg
198301019,0,원형,yellow,yellow,D:/drug/image\198301019.jpg
200707383,1,장방형,red_brown,red_brown,D:/drug/image\200707383.jpg
200707442,0,장방형,yellow,yellow,D:/drug/image\200707442.jpg
200709907,0,원형,red_brown,red_brown,D:/drug/image\200709907.jpg
200709910,0,장방형,yellow,yellow,D:/drug/image\200709910.jpg
200706894,0,원형,yellow,yellow,D:/drug/image\200706894.jpg
200708089,1,장방형,white,white,D:/drug/image\200708089.jpg
200704615,0,기타,black_blue_purple,black_blue_purple,D:/drug/image\200704615.jpg
200802223,1,장방형,white,white,D:/drug/image\200802223.jpg
200802233,1,장방형,black_blue_purple,white,D:/drug/image\200802233.jpg
200307829,0,장방형,yellow,yellow,D:/drug/image\200307829.jpg
200512324,0,타원형,white,white,D:/drug/image\200512324.jpg
200707792,0,원형,white,white,D:/drug/image\200707792.jpg
198400005,1,장방형,yellow,yellow,D:/drug/image\198400005.jpg
200300643,0,원형,white,white,D:/drug/image\200300643.jpg
200604223,1,장방형,red_brown,red_brown,D:/drug/image\200604223.jpg
199906953,0,장방형,yellow,yellow,D:/drug/image\199906953.jpg
199906954,0,타원형,green,green,D:/drug/image\199906954.jpg
196200002,0,원형,white,white,D:/drug/image\196200002.jpg
200404672,0,원형,white,white,D:/drug/image\200404672.jpg
198900054,0,원형,black_blue_purple,black_blue_purple,D:/drug/image\198900054.jpg
200810973,0,타원형,white,white,D:/drug/image\200810973.jpg
200404684,0,원형,yellow,yellow,D:/drug/image\200404684.jpg
200404797,0,원형,white,white,D:/drug/image\200404797.jpg
198400361,0,원형,yellow,yellow,D:/drug/image\198400361.jpg
198800619,0,원형,yellow,yellow,D:/drug/image\198800619.jpg
198400362,0,원형,white,white,D:/drug/image\198400362.jpg
200001184,0,타원형,white,white,D:/drug/image\200001184.jpg
199200792,1,장방형,red_brown,yellow,D:/drug/image\199200792.jpg
199300066,0,원형,yellow,yellow,D:/drug/image\199300066.jpg
200009522,0,원형,white,white,D:/drug/image\200009522.jpg
200200059,0,원형,white,white,D:/drug/image\200200059.jpg
197500004,1,장방형,black_blue_purple,yellow,D:/drug/image\197500004.jpg
200802853,0,타원형,white,white,D:/drug/image\200802853.jpg
199200096,0,원형,white,white,D:/drug/image\199200096.jpg
200009371,1,장방형,green,red_brown,D:/drug/image\200009371.jpg
198600036,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\198600036.jpg
200705994,0,장방형,yellow,yellow,D:/drug/image\200705994.jpg
200300038,0,원형,white,white,D:/drug/image\200300038.jpg
200707542,0,원형,white,white,D:/drug/image\200707542.jpg
200008817,0,장방형,yellow,yellow,D:/drug/image\200008817.jpg
200008818,0,타원형,red_brown,red_brown,D:/drug/image\200008818.jpg
200000017,1,장방형,red_brown,yellow,D:/drug/image\200000017.jpg
200404654,0,원형,yellow,yellow,D:/drug/image\200404654.jpg
200404656,0,원형,white,white,D:/drug/image\200404656.jpg
200404657,1,장방형,green,yellow,D:/drug/image\200404657.jpg
200404659,0,원형,white,white,D:/drug/image\200404659.jpg
200707874,0,원형,white,white,D:/drug/image\200707874.jpg
200707894,0,원형,white,white,D:/drug/image\200707894.jpg
201501446,1,타원형,red_brown,red_brown,D:/drug/image\201501446.jpg
200701187,1,장방형,green,green,D:/drug/image\200701187.jpg
200100027,0,원형,white,white,D:/drug/image\200100027.jpg
200904422,0,각형,yellow,yellow,D:/drug/image\200904422.jpg
200709692,0,타원형,white,white,D:/drug/image\200709692.jpg
200608158,1,장방형,red_brown,red_brown,D:/drug/image\200608158.jpg
199000005,0,타원형,red_brown,red_brown,D:/drug/image\199000005.jpg
199700046,1,장방형,yellow,white,D:/drug/image\199700046.jpg
199400028,0,원형,white,white,D:/drug/image\199400028.jpg
199300101,0,원형,white,white,D:/drug/image\199300101.jpg
200608133,0,장방형,white,white,D:/drug/image\200608133.jpg
200608150,0,장방형,white,white,D:/drug/image\200608150.jpg
200608151,0,타원형,green,green,D:/drug/image\200608151.jpg
200706524,0,원형,white,white,D:/drug/image\200706524.jpg
200704767,0,각형,white,white,D:/drug/image\200704767.jpg
200805862,0,원형,red_brown,red_brown,D:/drug/image\200805862.jpg
200001186,1,장방형,red_brown,red_brown,D:/drug/image\200001186.jpg
200607967,1,장방형,green,green,D:/drug/image\200607967.jpg
200607969,1,장방형,black_blue_purple,black_blue_purple,D:/drug/image\200607969.jpg
200607972,0,장방형,yellow,yellow,D:/drug/image\200607972.jpg
199806739,1,타원형,yellow,yellow,D:/drug/image\199806739.jpg
200706244,0,원형,white,white,D:/drug/image\200706244.jpg
200001187,1,타원형,green,green,D:/drug/image\200001187.jpg
200200718,0,원형,white,white,D:/drug/image\200200718.jpg
199900832,0,원형,black_blue_purple,black_blue_purple,D:/drug/image\199900832.jpg
200300642,0,원형,yellow,yellow,D:/drug/image\200300642.jpg
200705519,1,타원형,red_brown,red_brown,D:/drug/image\200705519.jpg
200512154,0,기타,white,white,D:/drug/image\200512154.jpg
200512155,0,원형,white,white,D:/drug/image\200512155.jpg
200802864,0,타원형,green,green,D:/drug/image\200802864.jpg
199403381,0,원형,white,white,D:/drug/image\199403381.jpg
200701016,0,각형,red_brown,red_brown,D:/drug/image\200701016.jpg
200701023,0,각형,red_brown,red_brown,D:/drug/image\200701023.jpg
200701028,0,장방형,white,white,D:/drug/image\200701028.jpg
200308855,0,타원형,yellow,yellow,D:/drug/image\200308855.jpg
199900020,0,장방형,green,green,D:/drug/image\199900020.jpg
199900021,0,장방형,green,green,D:/drug/image\199900021.jpg
199703049,0,원형,white,white,D:/drug/image\199703049.jpg
200604143,0,장방형,white,white,D:/drug/image\200604143.jpg
